FID,u,v,key,osmid,highway,oneway,length,name,lanes,bridge,ref,tunnel,junction,maxspeed,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop
1061,2118910074.000000000000000,2118910075.000000000000000,0.000000000000000,570290376,tertiary,False,134.108999999999980,升仙湖北路, , , , , , ,1647.000000000000000,2118910074.000000000000000,2118910075.000000000000000,1647,1647.000000000000000,0.000000000000000,4.624448275860000,1.862625000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.967000000000000,0.000000000000000,0.000000000000000,1.655666666670000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14.901000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.208333333333000,tertiary,1
1062,2118910075.000000000000000,2118910074.000000000000000,0.000000000000000,570290376,tertiary,False,134.108999999999980,升仙湖北路, , , , , , ,1650.000000000000000,2118910075.000000000000000,2118910074.000000000000000,1650,1650.000000000000000,0.000000000000000,2.312224137930000,7.450500000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4.967000000000000,0.000000000000000,0.000000000000000,0.125000000000000,tertiary,1
1063,2118910075.000000000000000,5482837452.000000000000000,0.000000000000000,570290376,tertiary,False,267.457999999999970,升仙湖北路, , , , , , ,1651.000000000000000,2118910075.000000000000000,5482837452.000000000000000,1651,1651.000000000000000,0.000000000000000,5.244274509800000,29.717555555600001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,11.391729629600000,9.225118145500000,8.431766754850001,9.500612457910000,9.879318320110000,8.818100692070001,11.462485714300000,10.921201666700000,0.000000000000000,7.990064133690000,9.718241021320001,9.678131119630001,8.915266666670000,7.382256206690000,0.000000000000000,7.925719250570000,10.305281362000001,0.708333333333000,tertiary,1
1064,2118910078.000000000000000,3034409010.000000000000000,0.000000000000000,299446988,tertiary,False,227.325999999999993,洪山路,2, , , , , ,1652.000000000000000,2118910078.000000000000000,3034409010.000000000000000,1652,1652.000000000000000,12.399538339899999,9.771029824559999,12.629222222199999,0.000000000000000,8.524725000000000,12.629222222199999,15.155066666700000,9.790050385200001,9.815486758560001,10.053466104400000,10.227627538200000,10.031279133600000,10.913718700400000,11.990355007600000,10.103303264499999,10.971636805599999,9.545477414200001,9.934900730670000,6.896338178210000,9.743404802420001,8.130429928290001,8.779015950580000,9.929293036040001,10.386305158700001,0.958333333333000,tertiary,1
1065,2118910078.000000000000000,1500638719.000000000000000,0.000000000000000,546821263,tertiary,False,161.739000000000004,荆竹南路, , , , , , ,1653.000000000000000,2118910078.000000000000000,1500638719.000000000000000,1653,1653.000000000000000,13.478249999999999,10.782600000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.438153007520000,11.404673076900000,8.231359821430001,9.057704910709999,10.535040306100001,10.346161428600000,9.774023469390000,8.343678571430001,3.851873352730000,8.985500000000000,7.766039285710000,9.403313165269999,7.425380219780000,9.042550793649999,9.936562662340000,8.835741666670000,5.776392857140000,0.791666666667000,tertiary,1
1066,2118910078.000000000000000,3034409016.000000000000000,0.000000000000000,546821263,tertiary,False,209.332999999999998,荆竹南路, , , , , , ,1654.000000000000000,2118910078.000000000000000,3034409016.000000000000000,1654,1654.000000000000000,9.968238095240000,0.000000000000000,4.651844444440000,0.000000000000000,5.367512820510000,0.000000000000000,0.000000000000000,0.000000000000000,7.810583140010000,4.372230218660000,8.355623225550000,7.608747618230000,11.920351388900000,6.000298659270000,9.807123103400000,9.308285573119999,8.437333284490000,14.133537584999999,7.153540761130000,8.856460698250000,14.723005510900000,13.866212203400000,0.000000000000000,3.929786172160000,0.750000000000000,tertiary,1
1067,2118910078.000000000000000,2118910086.000000000000000,0.000000000000000,299446988,tertiary,False,356.822000000000003,洪山路,2, , , , , ,1655.000000000000000,2118910078.000000000000000,2118910086.000000000000000,1655,1655.000000000000000,12.743642857099999,6.609890374970000,12.775108641999999,0.000000000000000,0.000000000000000,0.000000000000000,9.911722222220000,10.249926173600000,10.106425257200000,10.126124480400000,10.903388726499999,11.200836094600000,13.341712809400001,12.218953551600000,12.177095151700000,10.235734763300000,10.329401318200000,7.814855918530000,7.096508117360000,8.594574603370001,13.002436761000000,12.708094209600000,12.860251353900001,11.083107575800000,0.875000000000000,tertiary,1
1068,2118910086.000000000000000,2118909751.000000000000000,0.000000000000000,572592933,tertiary,False,98.876999999999995,双沙东路, , , , , , ,1656.000000000000000,2118910086.000000000000000,2118909751.000000000000000,1656,1656.000000000000000,8.239750000000001,13.732916666700000,13.046270833299999,0.000000000000000,0.000000000000000,0.000000000000000,9.613041666670000,10.057726587299999,8.660892777780001,8.780347354500000,9.222737719300000,8.317217735040000,9.129119841270001,10.633201190499999,9.384977157740000,9.465148717949999,8.720402083330001,7.793502049910000,7.646836772490000,8.171085416670000,8.710592857140000,8.690974404760000,8.962535087719999,11.444097222200000,0.875000000000000,tertiary,1
1069,2118910086.000000000000000,2118910078.000000000000000,0.000000000000000,299446988,tertiary,False,356.822000000000003,洪山路,2, , , , , ,1657.000000000000000,2118910086.000000000000000,2118910078.000000000000000,1657,1657.000000000000000,11.527633299700000,14.514633539200000,11.894066666700001,13.215629629600000,39.646888888900001,0.000000000000000,11.894066666700001,14.620927235800000,8.955995990260000,9.066947306150000,10.310796984800000,9.841947570509999,14.043237965599999,11.122160949300000,11.828072559200001,11.591886406400000,11.485696001499999,8.499926493929999,10.316936006000001,7.699828697570000,8.374158704339999,11.204140827100000,10.555137626800001,10.797785619400001,0.958333333333000,tertiary,1
1070,2118910086.000000000000000,3034409016.000000000000000,0.000000000000000,572592933,tertiary,False,299.129000000000019,双沙东路, , , , , , ,1658.000000000000000,2118910086.000000000000000,3034409016.000000000000000,1658,1658.000000000000000,9.374413105410000,10.190322380000000,0.000000000000000,0.000000000000000,8.309138888890001,0.000000000000000,9.970966666670000,10.509801734000000,7.261741313790000,8.519955845340000,9.907919825280000,8.599500947739999,9.727567648710000,8.057784901130001,10.223807887900000,9.331863624440000,9.048026830940000,7.391066200470000,7.974897323880000,8.507546211719999,7.982408680050000,7.609421929820000,9.040152075580000,8.755470339310000,0.875000000000000,tertiary,1
1071,2118910090.000000000000000,1500638719.000000000000000,0.000000000000000,546821263,tertiary,False,127.599999999999994,荆竹南路, , , , , , ,1659.000000000000000,2118910090.000000000000000,1500638719.000000000000000,1659,1659.000000000000000,8.506666666670000,8.173071895420000,8.506666666670000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.710676395289999,9.063650793650000,8.416482577249999,11.164999999999999,9.032667887670000,9.024195011340000,9.942114695340001,9.680589013380001,8.618143547270000,9.984757507799999,8.015262433860000,7.086480037120000,7.262494331070000,7.519729880260000,7.908541666670000,8.304126984130001,8.897936507940001,0.833333333333000,tertiary,1
1072,2118910090.000000000000000,5482837452.000000000000000,0.000000000000000,570290376,tertiary,False,261.350999999999999,升仙湖北路, , , , , , ,1661.000000000000000,2118910090.000000000000000,5482837452.000000000000000,1661,1661.000000000000000,11.667455357100000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.889625000000001,9.600675531229999,15.602094298200001,11.995872619000000,11.123445519500001,11.537240793700001,11.670336210300000,10.309746251100000,13.458681219500001,11.042238845100000,10.405641666699999,10.482464417999999,12.244310950199999,10.296688001100000,12.626779464300000,13.853853454699999,10.754486796500000,12.445285714300001,0.791666666667000,tertiary,1
1073,2204171382.000000000000000,2204171403.000000000000000,0.000000000000000,210335819,tertiary,False,298.644000000000005, , , , , , , ,1680.000000000000000,2204171382.000000000000000,2204171403.000000000000000,1680,1680.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.502309090910000,11.060888888899999,22.813083333300000,11.060888888899999,33.182666666700001,9.954800000000001,14.221142857100000,11.060888888899999,11.060888888899999,11.060888888899999,0.000000000000000,0.000000000000000,9.359213675210000,9.954800000000001,33.182666666700001,0.000000000000000,0.541666666667000,tertiary,1
1074,2204171382.000000000000000,2204171423.000000000000000,0.000000000000000,313934854,secondary,True,317.959999999999980, ,3, , , , ,40,1681.000000000000000,2204171382.000000000000000,2204171423.000000000000000,1681,1681.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.898000000000000,0.000000000000000,0.000000000000000,0.000000000000000,23.847000000000001,0.000000000000000,0.000000000000000,21.197333333300001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.125000000000000,secondary,1
1075,2204171403.000000000000000,2204171382.000000000000000,0.000000000000000,210335819,tertiary,False,298.644000000000005, , , , , , , ,1684.000000000000000,2204171403.000000000000000,2204171382.000000000000000,1684,1684.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.954800000000001,14.221142857100000,16.591333333300000,0.000000000000000,6.755042857140000,13.826111111099999,11.060888888899999,12.087971428600000,0.000000000000000,10.437919284800000,9.954800000000001,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.375000000000000,tertiary,1
1076,2204171423.000000000000000,2331442697.000000000000000,0.000000000000000,313934854,secondary,True,174.181999999999988, ,3, , , , ,40,1685.000000000000000,2204171423.000000000000000,2331442697.000000000000000,1685,1685.000000000000000,12.454138672399999,13.863845085499999,11.968728878100000,19.353555555600000,13.063650000000001,13.305569444400000,13.722757057800001,14.038463631799999,13.646770115400001,13.361524968399999,13.724740736299999,14.033324573200000,14.887978118199999,14.320163844200000,14.527009851000001,14.843342212400000,13.973947858800001,12.611647170700000,12.512420346500001,12.778238355299999,13.247450416000000,14.891090527099999,13.452257107599999,14.902750172899999,1.000000000000000,secondary,1
1077,2204171428.000000000000000,5483832464.000000000000000,0.000000000000000,570400716,trunk_link,True,67.311000000000007, , , , , , , ,1686.000000000000000,2204171428.000000000000000,5483832464.000000000000000,1686,1686.000000000000000,0.000000000000000,0.000000000000000,22.437000000000001,11.218500000000001,0.000000000000000,0.000000000000000,0.000000000000000,16.827750000000002,13.960800000000001,16.827750000000002,10.639767857100001,0.000000000000000,22.437000000000001,15.581250000000001,11.218500000000001,9.348750000000001,0.000000000000000,9.348750000000001,11.592449999999999,11.966400000000000,0.000000000000000,3.205285714290000,0.000000000000000,0.000000000000000,0.583333333333000,trunk_link,1
1078,2204171428.000000000000000,6214606646.000000000000000,0.000000000000000,673295817,secondary,True,782.784999999999968, ,3, , , , ,40,1687.000000000000000,2204171428.000000000000000,6214606646.000000000000000,1687,1687.000000000000000,15.511421337900000,15.249163612200000,22.732392676800000,19.082972949700000,14.496018518500000,0.000000000000000,15.988940565600000,16.719381836099998,15.306981081000000,14.512771363100001,15.253520046300000,15.258617205100000,16.903309821499999,15.111140970899999,15.264609760400001,15.705829801600000,16.407425561899998,15.072105036400000,14.075211712700000,15.489333161699999,15.255136032999999,14.422736052599999,16.803943783000001,17.626146667600000,0.958333333333000,secondary,1
1079,2211348822.000000000000000,2883191116.000000000000000,0.000000000000000,185775651,tertiary,False,62.968000000000004,杉板桥南一路, , , , , , ,1688.000000000000000,2211348822.000000000000000,2883191116.000000000000000,1688,1688.000000000000000,10.494666666700001,10.494666666700001,10.494666666700001,7.871000000000000,6.010581818180000,0.000000000000000,8.995428571430001,0.000000000000000,6.413407407410000,7.496190476190000,6.821533333330000,7.501743209880000,8.745555555559999,9.328592592590001,6.754790935670000,6.199627160490000,6.996444444440000,6.374103372180000,6.270117809680000,6.846520634920000,9.328592592590001,7.591142222220000,7.357372134040000,8.745555555559999,0.916666666667000,tertiary,1
1080,2211348822.000000000000000,6554361396.000000000000000,0.000000000000000,185775651,tertiary,False,255.360000000000014,杉板桥南一路, , , , , , ,1689.000000000000000,2211348822.000000000000000,6554361396.000000000000000,1689,1689.000000000000000,9.807304347830000,7.600994892290000,3.360000000000000,10.640000000000001,4.053333333330000,0.000000000000000,8.583529411760001,7.578449219470000,6.138564984800000,7.750895652880000,10.571374874900000,8.386133655509999,6.590430519900000,7.732026798680000,8.503660670260000,7.874894949490000,6.141794221940000,6.513854819960000,6.311654854770000,6.658302062200000,7.738559170820000,7.797184383420000,8.755385516890000,0.000000000000000,0.916666666667000,tertiary,1
